/5IPrT71JTNxPTClpzzytRhkGTkk.jpg,Burn the Stage: The Movie,553512,85,0,11/15/2018,Documentary,Burn the Stage: The Movie is the first movie from BTS going behind-the-scenes of the BTS WINGS TOUR to reveal the full story of the band’s meteoric rise to fame.  This unmissable cinema event provides an intimate look at what happens when the most successful global boyband of all time breaks down barriers and invades the mainstream music scene.  Exclusive tour footage and brand-new one-on-one interviews with BTS members give fans an unprecedented glimpse into their lives and an opportunity for everyone to celebrate together in movie theaters worldwide.,"(['Kim Nam-joon', 'Kim Seok-jin', 'Min Yoon-gi', 'Jung Ho-seok', 'Park Ji-min'],)","['/rsKpG8i2YgIwASGpO59rDd51zXW.jpg', '/xQN1MHkT34doj7OH1IgLMP2ZGOx.jpg', '/wWM9cS0to5S7qQ1ZdxI9iRptuKq.jpg', '/iUVoiRhUrENrzYVY06bT267x26R.jpg', '/5c79lGFQrJestLejhKzRo8Jvmsj.jpg']"
/uyJgTzAsp3Za2TaPiZt2yaKYRIR.jpg,Fantastic Beasts: The Crimes of Grindelwald,338952,134,200000000,11/14/2018,Family,Gellert Grindelwald has escaped imprisonment and has begun gathering followers to his cause—elevating wizards above all non-magical beings. The only one capable of putting a stop to him is the wizard he once called his closest friend Albus Dumbledore. However Dumbledore will need to seek help from the wizard who had thwarted Grindelwald once before his former student Newt Scamander who agrees to help unaware of the dangers that lie ahead. Lines are drawn as love and loyalty are tested even among the truest friends and family in an increasingly divided wizarding world.,"(['Eddie Redmayne', 'Katherine Waterston', 'Alison Sudol', 'Dan Fogler', 'Jude Law'],)","['/bHipa1GkpedD32w2OIRg5axdkQ6.jpg', '/zgLVX4KJJ6hTD2niGLchkzjfWpJ.jpg', '/w0ixLYjKN5I171bQ3XSsgW3Lte3.jpg', '/75hCIe6KHpHUlJDcyoxEp035BWz.jpg', '/4077Cyuo1mw53u1gNjLyQkqeZN0.jpg']"
/4Y1AlIP3SIOTje3ky9p68XhQmHU.jpg,Instant Family,491418,120,48000000,11/16/2018,Comedy,When Pete and Ellie decide to start a family they stumble into the world of foster care adoption. They hope to take in one small child but when they meet three siblings including a rebellious 15 year old girl they find themselves speeding from zero to three kids overnight.,"(['Mark Wahlberg', 'Rose Byrne', 'Isabela Moner', 'Gustavo Quiroz Jr.', 'Julianna Gamiz'],)","['/z2wJh5n7qZRUE1y9uB8UrivAV2b.jpg', '/5Vd88XcVcZep20gWvuCGCxp5FFA.jpg', '/mT6CGpG1FRhzAGkR2mBEudMIUg8.jpg', '/am7uHxPH2VX0uH13oY9vbp6fVR3.jpg', '/njOvkRObymJohX5Dnczgisf7emF.jpg']"
/f27RTnWEc2bhVtfSlKmxxypznfR.jpg,Widows,401469,128,42000000,11/6/2018,Crime,A police shootout leaves four thieves dead during an explosive armed robbery attempt in Chicago. Their widows have nothing in common except a debt left behind by their spouses criminal activities. Hoping to forge a future on their own terms they join forces to pull off a heist.,"(['Viola Davis', 'Michelle Rodriguez', 'Elizabeth Debicki', 'Cynthia Erivo', 'Colin Farrell'],)","['/fZDYv4yIUOvnELoKzXpIWx8YNlq.jpg', '/v37VK0MNuRuJOCKPKJcZAJXRA5r.jpg', '/yUB5Q0pE7e81tYCWNkaOTdhVkWZ.jpg', '/vWLhplaio80fuv5mACLImjstg2v.jpg', '/pgMM9r5ll99RXSmz1J4sj8zaddW.jpg']"
/m110vLaDDOCca4hfOcS5mK5cDke.jpg,Ralph Breaks the Internet,404368,112,175000000,11/20/2018,Family,Taking place six years following the events of the first film the story will center on Ralphs adventures in the Internet data space when a Wi-Fi router gets plugged into the arcade as he must find a replacement part to fix Sugar Rush.,"(['John C. Reilly', 'Sarah Silverman', 'Gal Gadot', 'Taraji P. Henson', 'Alan Tudyk'],)","['/kUo2TPQp4kOWWvijvkjLl0v9PQB.jpg', '/arNzJUPRCMx3n2NSpa5vuCio3yB.jpg', '/hzt1aV8FzEJlUtiWtrGSHlcdGCx.jpg', '/rxnEvzGlRBsE94s7lC4cMAiLluH.jpg', '/6QuMtbD8kmhpwWhFKfNzEvHRLOu.jpg']"
/1NSMAaBPSbWv7sGmF8oLGMNb8Qm.jpg,Night School,454293,111,29000000,9/27/2018,Comedy,Teddy Walker is a successful salesman whose life takes an unexpected turn when he accidentally blows up his place of employment. Forced to attend night school to get his GED Teddy soon finds himself dealing with a group of misfit students his former high school nemesis and a feisty teacher who doesnt think hes too bright.,"(['Kevin Hart', 'Tiffany Haddish', 'Rob Riggle', 'Yvonne Orji', 'Mary Lynn Rajskub'],)","['/nTYKqSQzJ9VlYKgqoES7WIDHywi.jpg', '/Avmv1YY7Qscz0TyWxhqFoS7BO5f.jpg', '/bN70oUGbPMOwi30kOdCp23n75NR.jpg', '/qw4nYG9IhHHIM7R3g5FbeQwDSRf.jpg', '/icSziituw2XPBKvdgNWcyRyrJMp.jpg']"
/qM66Hv4ByAxnilr0jaqCA9uOD4Y.jpg,The House with a Clock in Its Walls,463821,106,42000000,9/15/2018,Horror,Lewis Barnavelt a shy but indomitable ten-year-old orphan goes to live with his uncle Jonathan a former entertaining magician who hides too many creepy secrets in a creaky old house with a mysterious tick-tocking heart which Jonathan is obsessed to find with the assistance of his enigmatic next-door neighbor Mrs. Zimmerman.,"(['Jack Black', 'Cate Blanchett', 'Owen Vaccaro', 'Kyle MacLachlan', 'Renée Elise Goldsberry'],)","['/vMXgtzMdt2jSAjOECFQ5F53blbr.jpg', '/5HikVWKfkkUa8aLdCMHtREBECIn.jpg', '/pNTtj9L4eVQQIb6o79D0dJC87HS.jpg', '/7DnMuDlSdpycAQQxOIDmV66qerc.jpg', '/bNHksD4bZxWhNUIW5mwLgPWc30G.jpg']"
/aIYsjQM0piKc0ibPBCTWv3sqshj.jpg,A Simple Favor,484247,117,20000000,9/13/2018,Thriller,Mommy vlogger Stephanie joins her best friend Emily’s husband Sean to investigate her sudden disappearance from their small town.,"(['Anna Kendrick', 'Blake Lively', 'Henry Golding', 'Andrew Rannells', 'Linda Cardellini'],)","['/azYQijqqcbYAKnRtSrwMWUgcNvz.jpg', '/6se81Ga8zgloNJfb33kZyadzCqi.jpg', '/iiTLFGXgMrobajYvgpvZxQNqFvy.jpg', '/59jrwCCeVmKklDD0jmK3U7KwVi1.jpg', '/iwmPwZARlFIKOqwEVuYIgPOc4WX.jpg']"
/4tjyPwIqeYzho7fHWqBKIn2gyWg.jpg,Hell Fest,429476,89,0,9/27/2018,Horror,On Halloween night at a horror theme park a costumed killer begins slaying innocent patrons who believe that its all part of the festivities.,"(['Amy Forsyth', 'Reign Edwards', 'Bex Taylor-Klaus', 'Christian James', 'Roby Attal'],)","['/fYTWJ9Ejk3WY81xNB6uIoNvfUYw.jpg', '/kQNcEtPCnu683bSyGF4uV5w6ZMv.jpg', '/yMbHsA77JAQHxtWKYDoSW2vFnLu.jpg', '/I3iUTkICSDBnk08uYGljCd1uFx.jpg', None]"
/sFC1ElvoKGdHJIWRpNB3xWJ9lJA.jpg,The Nun,439079,96,22000000,9/5/2018,Horror,When a young nun at a cloistered abbey in Romania takes her own life a priest with a haunted past and a novitiate on the threshold of her final vows are sent by the Vatican to investigate. Together they uncover the order’s unholy secret. Risking not only their lives but their faith and their very souls they confront a malevolent force in the form of the same demonic nun that first terrorized audiences in “The Conjuring 2” as the abbey becomes a horrific battleground between the living and the damned.,"(['Bonnie Aarons', 'Taissa Farmiga', 'Demián Bichir', 'Jonas Bloquet', 'Charlotte Hope'],)","['/iEtWuoXKx4ZKbIWwJp1V76Heavy.jpg', '/rV2jV0sXOgZ6YQQM4T0Ed19MIT0.jpg', '/hIldnp3pj3LeDq1rVfGgVy4a7cT.jpg', '/yti6Pj05UzCIc2lLKHcpl8kNEzB.jpg', '/msYsYKt9xpQA3Ng3t1kBFROk2Yo.jpg']"
