9,Hell Fest,429476,10/11/2018
10,MFKZ,461615,10/11/2018
1,Venom,335983,10/12/2018
2,A Star is Born,332562,10/12/2018
3,First Man,369972,10/12/2018
4,Goosebumps 2: Haunted Halloween,442062,10/12/2018
5,Bad Times At The El Royale,446021,10/12/2018
6,Smallfoot,446894,10/12/2018
7,Night School,454293,10/12/2018
8,The House With A Clock In Its Walls,463821,10/12/2018
9,The Hate U Give,470044,10/12/2018
10,A Simple Favor,484247,10/12/2018
1,Venom,335983,10/13/2018
2,A Star is Born,332562,10/13/2018
3,Goosebumps 2: Haunted Halloween,442062,10/13/2018
4,First Man,369972,10/13/2018
5,Smallfoot,446894,10/13/2018
6,Night School,454293,10/13/2018
7,Bad Times At The El Royale,446021,10/13/2018
8,The House With A Clock In Its Walls,463821,10/13/2018
9,The Hate U Give,470044,10/13/2018
10,The Nun,439079,10/13/2018
1,Venom,335983,10/14/2018
2,A Star is Born,332562,10/14/2018
3,Goosebumps 2: Haunted Halloween,442062,10/14/2018
4,First Man,369972,10/14/2018
5,Smallfoot,446894,10/14/2018
6,Night School,454293,10/14/2018
7,Bad Times At The El Royale,446021,10/14/2018
8,The House With A Clock In Its Walls,463821,10/14/2018
9,The Hate U Give,470044,10/14/2018
10,Gosnell: The Trial of Americas Biggest Serial Killer,537751,10/14/2018
1,A Star is Born,332562,10/15/2018
2,Venom,335983,10/15/2018
3,First Man,369972,10/15/2018
4,Bad Times At The El Royale,446021,10/15/2018
5,Goosebumps 2: Haunted Halloween,442062,10/15/2018
6,Smallfoot,446894,10/15/2018
7,Night School,454293,10/15/2018
8,The House With A Clock In Its Walls,463821,10/15/2018
9,The Hate U Give,470044,10/15/2018
10,Gosnell: The Trial of Americas Biggest Serial Killer,537751,10/15/2018
1,A Star is Born,332562,10/16/2018
2,Venom,335983,10/16/2018
3,First Man,369972,10/16/2018
4,Goosebumps 2: Haunted Halloween,442062,10/16/2018
5,Bad Times At The El Royale,446021,10/16/2018
6,Night School,454293,10/16/2018
7,Smallfoot,446894,10/16/2018
8,The House With A Clock In Its Walls,463821,10/16/2018
9,The Hate U Give,470044,10/16/2018
10,Gosnell: The Trial of Americas Biggest Serial Killer,537751,10/16/2018
1,A Star is Born,332562,10/17/2018
2,Venom,335983,10/17/2018
3,First Man,369972,10/17/2018
4,Bad Times At The El Royale,446021,10/17/2018
5,Goosebumps 2: Haunted Halloween,442062,10/17/2018
6,Night School,454293,10/17/2018
7,Smallfoot,446894,10/17/2018
8,The House With A Clock In Its Walls,463821,10/17/2018
9,Gosnell: The Trial of Americas Biggest Serial Killer,537751,10/17/2018
10,The Hate U Give,470044,10/17/2018
1,A Star is Born,332562,10/18/2018
2,Venom,335983,10/18/2018
3,First Man,369972,10/18/2018
4,Goosebumps 2: Haunted Halloween,442062,10/18/2018
5,Smallfoot,446894,10/18/2018
6,Bad Times At The El Royale,446021,10/18/2018
7,Night School,454293,10/18/2018
8,The House With A Clock In Its Walls,463821,10/18/2018
9,The Hate U Give,470044,10/18/2018
10,Gosnell: The Trial of Americas Biggest Serial Killer,537751,10/18/2018
1,Halloween,424139,10/19/2018
2,A Star is Born,332562,10/19/2018
3,Venom,335983,10/19/2018
4,Goosebumps 2: Haunted Halloween,442062,10/19/2018
5,The Hate U Give,470044,10/19/2018
6,First Man,369972,10/19/2018
7,Smallfoot,446894,10/19/2018
8,Night School,454293,10/19/2018
9,Bad Times At The El Royale,446021,10/19/2018
10,The Old Man & the Gun,429203,10/19/2018
1,Halloween,424139,10/20/2018
2,A Star is Born,332562,10/20/2018
3,Venom,335983,10/20/2018
4,Goosebumps 2: Haunted Halloween,442062,10/20/2018
5,First Man,369972,10/20/2018
6,The Hate U Give,470044,10/20/2018
7,Smallfoot,446894,10/20/2018
8,Night School,454293,10/20/2018
9,Bad Times At The El Royale,446021,10/20/2018
10,The Old Man & the Gun,429203,10/20/2018
1,Halloween,424139,10/21/2018
2,A Star is Born,332562,10/21/2018
3,Venom,335983,10/21/2018
4,Goosebumps 2: Haunted Halloween,442062,10/21/2018
5,First Man,369972,10/21/2018
6,The Hate U Give,470044,10/21/2018
7,Smallfoot,446894,10/21/2018
8,Night School,454293,10/21/2018
9,Bad Times At The El Royale,446021,10/21/2018
10,The Old Man & the Gun,429203,10/21/2018
1,Halloween,424139,10/22/2018
2,A Star is Born,332562,10/22/2018
3,Venom,335983,10/22/2018
4,First Man,369972,10/22/2018
5,The Hate U Give,470044,10/22/2018
6,Goosebumps 2: Haunted Halloween,442062,10/22/2018
7,Bad Times At The El Royale,446021,10/22/2018
8,Smallfoot,446894,10/22/2018
9,Night School,454293,10/22/2018
10,The Old Man & the Gun,429203,10/22/2018
1,Halloween,424139,10/23/2018
2,A Star is Born,332562,10/23/2018
3,Venom,335983,10/23/2018
4,First Man,369972,10/23/2018
5,The Hate U Give,470044,10/23/2018
6,Goosebumps 2: Haunted Halloween,442062,10/23/2018
7,Bad Times At The El Royale,446021,10/23/2018
8,Smallfoot,446894,10/23/2018
9,Night School,454293,10/23/2018
10,The Old Man & the Gun,429203,10/23/2018
1,Halloween,424139,10/24/2018
2,A Star is Born,332562,10/24/2018
3,Venom,335983,10/24/2018
4,First Man,369972,10/24/2018
5,The Hate U Give,470044,10/24/2018
6,Goosebumps 2: Haunted Halloween,442062,10/24/2018
7,Bad Times At The El Royale,446021,10/24/2018
8,Night School,454293,10/24/2018
9,Smallfoot,446894,10/24/2018
10,The Old Man & the Gun,429203,10/24/2018
1,Halloween,424139,10/25/2018
2,A Star is Born,332562,10/25/2018
3,Venom,335983,10/25/2018
4,First Man,369972,10/25/2018
5,The Hate U Give,470044,10/25/2018
6,Goosebumps 2: Haunted Halloween,442062,10/25/2018
7,Bad Times At The El Royale,446021,10/25/2018
8,Smallfoot,446894,10/25/2018
9,Night School,454293,10/25/2018
10,The Old Man & the Gun,429203,10/25/2018
1,Halloween,424139,10/26/2018
2,A Star is Born,332562,10/26/2018
3,Venom,335983,10/26/2018
4,Hunter Killer,399402,10/26/2018
5,Goosebumps 2: Haunted Halloween,442062,10/26/2018
6,The Hate U Give,470044,10/26/2018
7,First Man,369972,10/26/2018
8,Mid90s,437586,10/26/2018
9,Smallfoot,446894,10/26/2018
10,Night School,454293,10/26/2018
1,Halloween,424139,10/27/2018
2,A Star is Born,332562,10/27/2018
3,Venom,335983,10/27/2018
4,Goosebumps 2: Haunted Halloween,442062,10/27/2018
5,Hunter Killer,399402,10/27/2018
6,The Hate U Give,470044,10/27/2018
7,Smallfoot,446894,10/27/2018
8,First Man,369972,10/27/2018
9,Night School,454293,10/27/2018
10,Mid90s,437586,10/27/2018
1,Halloween,424139,10/28/2018
2,A Star is Born,332562,10/28/2018
3,Venom,335983,10/28/2018
4,Goosebumps 2: Haunted Halloween,442062,10/28/2018
5,Hunter Killer,399402,10/28/2018
6,Smallfoot,446894,10/28/2018
7,The Hate U Give,470044,10/28/2018
8,First Man,369972,10/28/2018
9,Night School,454293,10/28/2018
10,Mid90s,437586,10/28/2018
1,Halloween,424139,10/29/2018
2,A Star is Born,332562,10/29/2018
3,Venom,335983,10/29/2018
4,Hunter Killer,399402,10/29/2018
5,First Man,369972,10/29/2018
6,The Hate U Give,470044,10/29/2018
7,Goosebumps 2: Haunted Halloween,442062,10/29/2018
8,Mid90s,437586,10/29/2018
9,Smallfoot,446894,10/29/2018
10,Night School,454293,10/29/2018
1,Halloween,424139,10/30/2018
2,A Star is Born,332562,10/30/2018
3,Venom,335983,10/30/2018
4,Hunter Killer,399402,10/30/2018
5,The Hate U Give,470044,10/30/2018
6,First Man,369972,10/30/2018
7,Goosebumps 2: Haunted Halloween,442062,10/30/2018
8,Mid90s,437586,10/30/2018
9,Night School,454293,10/30/2018
10,The Old Man & the Gun,429203,10/30/2018
1,Halloween,424139,10/31/2018
2,A Star is Born,332562,10/31/2018
3,Venom,335983,10/31/2018
4,Goosebumps 2: Haunted Halloween,442062,10/31/2018
5,Hunter Killer,399402,10/31/2018
6,First Man,369972,10/31/2018
7,The Hate U Give,470044,10/31/2018
8,The Old Man & the Gun,429203,10/31/2018
9,Smallfoot,446894,10/31/2018
10,Night School,454293,10/31/2018
1,Halloween,424139,11/1/2018
2,A Star is Born,332562,11/1/2018
3,Venom,335983,11/1/2018
4,Hunter Killer,399402,11/1/2018
5,First Man,369972,11/1/2018
6,The Hate U Give,470044,11/1/2018
7,Goosebumps 2: Haunted Halloween,442062,11/1/2018
8,Smallfoot,446894,11/1/2018
9,Mid90s,437586,11/1/2018
10,The Old Man & the Gun,429203,11/1/2018
1,Bohemian Rhapsody,424694,11/2/2018
2,The Nutcracker and the Four Realms,426543,11/2/2018
3,Nobodys Fool,11593,11/2/2018
4,Halloween,424139,11/2/2018
5,A Star is Born,332562,11/2/2018
6,Venom,335983,11/2/2018
7,Hunter Killer,399402,11/2/2018
8,The Hate U Give,470044,11/2/2018
9,Goosebumps 2: Haunted Halloween,442062,11/2/2018
10,Smallfoot,446894,11/2/2018
1,Bohemian Rhapsody,424694,11/3/2018
2,The Nutcracker and the Four Realms,426543,11/3/2018
3,Nobodys Fool,11593,11/3/2018
4,Halloween,424139,11/3/2018
5,A Star is Born,332562,11/3/2018
6,Venom,335983,11/3/2018
7,Smallfoot,446894,11/3/2018
8,Goosebumps 2: Haunted Halloween,442062,11/3/2018
9,The Hate U Give,470044,11/3/2018
10,Hunter Killer,399402,11/3/2018
1,Bohemian Rhapsody,424694,11/4/2018
2,The Nutcracker and the Four Realms,426543,11/4/2018
3,Nobodys Fool,11593,11/4/2018
4,A Star is Born,332562,11/4/2018
5,Halloween,424139,11/4/2018
6,Venom,335983,11/4/2018
7,Smallfoot,446894,11/4/2018
8,Goosebumps 2: Haunted Halloween,442062,11/4/2018
9,Hunter Killer,399402,11/4/2018
10,The Hate U Give,470044,11/4/2018
1,Bohemian Rhapsody,424694,11/5/2018
2,The Nutcracker and the Four Realms,426543,11/5/2018
3,A Star is Born,332562,11/5/2018
4,Nobodys Fool,11593,11/5/2018
5,Halloween,424139,11/5/2018
6,Venom,335983,11/5/2018
7,Hunter Killer,399402,11/5/2018
8,The Hate U Give,470044,11/5/2018
9,Smallfoot,446894,11/5/2018
10,Dragon Ball Z: Saiyan Double Feature,560356,11/5/2018
1,Bohemian Rhapsody,424694,11/6/2018
2,The Nutcracker and the Four Realms,426543,11/6/2018
3,Nobodys Fool,11593,11/6/2018
4,A Star is Born,332562,11/6/2018
5,Venom,335983,11/6/2018
6,Halloween,424139,11/6/2018
7,Smallfoot,446894,11/6/2018
8,Goosebumps 2: Haunted Halloween,442062,11/6/2018
9,Hunter Killer,399402,11/6/2018
10,The Hate U Give,470044,11/6/2018
1,Bohemian Rhapsody,424694,11/7/2018
2,A Star is Born,332562,11/7/2018
3,The Nutcracker and the Four Realms,426543,11/7/2018
4,Nobodys Fool,11593,11/7/2018
5,Halloween,424139,11/7/2018
6,Venom,335983,11/7/2018
7,Hunter Killer,399402,11/7/2018
8,The Hate U Give,470044,11/7/2018
9,First Man,369972,11/7/2018
10,Smallfoot,446894,11/7/2018
1,Bohemian Rhapsody,424694,11/8/2018
2,A Star is Born,332562,11/8/2018
3,The Nutcracker and the Four Realms,426543,11/8/2018
4,Nobodys Fool,11593,11/8/2018
5,Venom,335983,11/8/2018
6,Halloween,424139,11/8/2018
7,Thugs of Hindostan,472138,11/8/2018
8,Hunter Killer,399402,11/8/2018
9,The Hate U Give,470044,11/8/2018
10,Smallfoot,446894,11/8/2018
1,The Grinch,360920,11/9/2018
2,Bohemian Rhapsody,424694,11/9/2018
3,Overlord,438799,11/9/2018
4,The Girl in the Spiders Web,446807,11/9/2018
5,The Nutcracker and the Four Realms,426543,11/9/2018
6,A Star is Born,332562,11/9/2018
7,Nobodys Fool,11593,11/9/2018
8,Venom,335983,11/9/2018
9,Halloween,424139,11/9/2018
10,The Hate U Give,470044,11/9/2018
1,The Grinch,360920,11/10/2018
2,Bohemian Rhapsody,424694,11/10/2018
3,The Nutcracker and the Four Realms,426543,11/10/2018
4,Overlord,438799,11/10/2018
5,A Star is Born,332562,11/10/2018
6,Nobodys Fool,11593,11/10/2018
7,The Girl in the Spiders Web,446807,11/10/2018
8,Venom,335983,11/10/2018
9,Halloween,424139,11/10/2018
10,The Hate U Give,470044,11/10/2018
1,The Grinch,360920,11/11/2018
2,Bohemian Rhapsody,424694,11/11/2018
3,The Nutcracker and the Four Realms,426543,11/11/2018
4,Overlord,438799,11/11/2018
5,A Star is Born,332562,11/11/2018
6,The Girl in the Spiders Web,446807,11/11/2018
7,Nobodys Fool,11593,11/11/2018
8,Venom,335983,11/11/2018
9,Halloween,424139,11/11/2018
10,The Hate U Give,470044,11/11/2018
1,The Grinch,360920,11/12/2018
2,Bohemian Rhapsody,424694,11/12/2018
3,The Nutcracker and the Four Realms,426543,11/12/2018
4,Overlord,438799,11/12/2018
5,A Star is Born,332562,11/12/2018
6,The Girl in the Spiders Web,446807,11/12/2018
7,Nobodys Fool,11593,11/12/2018
8,Venom,335983,11/12/2018
9,Halloween,424139,11/12/2018
10,Smallfoot,446894,11/12/2018
1,The Grinch,360920,11/13/2018
2,Bohemian Rhapsody,424694,11/13/2018
3,Overlord,438799,11/13/2018
4,The Girl in the Spiders Web,446807,11/13/2018
5,A Star is Born,332562,11/13/2018
6,The Nutcracker and the Four Realms,426543,11/13/2018
7,Nobodys Fool,11593,11/13/2018
8,Venom,335983,11/13/2018
9,Cirque du Soleil: KURIOS - Cabinet Of Curiosities,558130,11/13/2018
10,Halloween,424139,11/13/2018
1,The Grinch,360920,11/14/2018
2,Bohemian Rhapsody,424694,11/14/2018
3,Overlord,438799,11/14/2018
4,A Star is Born,332562,11/14/2018
5,The Girl in the Spiders Web,446807,11/14/2018
6,The Nutcracker and the Four Realms,426543,11/14/2018
7,Nobodys Fool,11593,11/14/2018
8,Venom,335983,11/14/2018
9,Halloween,424139,11/14/2018
10,TCM Presents: Die Hard 30th Anniversary,559551,11/14/2018
1,The Grinch,360920,11/15/2018
2,Bohemian Rhapsody,424694,11/15/2018
3,Burn the Stage: The Movie,553512,11/15/2018
4,Overlord,438799,11/15/2018
5,A Star is Born,332562,11/15/2018
6,The Girl in the Spiders Web,446807,11/15/2018
7,The Nutcracker and the Four Realms,426543,11/15/2018
8,Nobodys Fool,11593,11/15/2018
9,Venom,335983,11/15/2018
10,Halloween,424139,11/15/2018
1,Fantastic Beasts: The Crimes of Grindelwald,338952,11/16/2018
2,The Grinch,360920,11/16/2018
3,Instant Family,491418,11/16/2018
4,Bohemian Rhapsody,424694,11/16/2018
5,Widows,401469,11/16/2018
6,A Star is Born,332562,11/16/2018
7,The Nutcracker and the Four Realms,426543,11/16/2018
8,Overlord,438799,11/16/2018
9,The Girl in the Spiders Web,446807,11/16/2018
10,Nobodys Fool,11593,11/16/2018
1,Fantastic Beasts: The Crimes of Grindelwald,338952,11/17/2018
2,The Grinch,360920,11/17/2018
3,Bohemian Rhapsody,424694,11/17/2018
4,Instant Family,491418,11/17/2018
5,Widows,401469,11/17/2018
6,The Nutcracker and the Four Realms,426543,11/17/2018
7,A Star is Born,332562,11/17/2018
8,Overlord,438799,11/17/2018
9,Burn the Stage: The Movie,553512,11/17/2018
10,The Girl in the Spiders Web,446807,11/17/2018
1,Fantastic Beasts: The Crimes of Grindelwald,338952,11/18/2018
2,The Grinch,360920,11/18/2018
3,Bohemian Rhapsody,424694,11/18/2018
4,Instant Family,491418,11/18/2018
5,Widows,401469,11/18/2018
6,The Nutcracker and the Four Realms,426543,11/18/2018
7,A Star is Born,332562,11/18/2018
8,Overlord,438799,11/18/2018
9,Burn the Stage: The Movie,553512,11/18/2018
10,The Girl in the Spiders Web,446807,11/18/2018
1,Fantastic Beasts: The Crimes of Grindelwald,338952,11/19/2018
2,The Grinch,360920,11/19/2018
3,Bohemian Rhapsody,424694,11/19/2018
4,Instant Family,491418,11/19/2018
5,Widows,401469,11/19/2018
6,The Nutcracker and the Four Realms,426543,11/19/2018
7,A Star is Born,332562,11/19/2018
8,Overlord,438799,11/19/2018
9,Venom,335983,11/19/2018
10,The Girl in the Spiders Web,446807,11/19/2018
1,Fantastic Beasts: The Crimes of Grindelwald,338952,11/20/2018
2,The Grinch,360920,11/20/2018
3,Bohemian Rhapsody,424694,11/20/2018
4,Instant Family,491418,11/20/2018
5,Widows,401469,11/20/2018
6,The Nutcracker and the Four Realms,426543,11/20/2018
7,A Star is Born,332562,11/20/2018
8,Overlord,438799,11/20/2018
9,The Girl in the Spiders Web,446807,11/20/2018
10,Venom,335983,11/20/2018
1,Ralph Breaks the Internet,404368,11/21/2018
2,Creed II,480530,11/21/2018
3,The Grinch,360920,11/21/2018
4,Fantastic Beasts: The Crimes of Grindelwald,338952,11/21/2018
5,Robin Hood,375588,11/21/2018
6,Bohemian Rhapsody,424694,11/21/2018
7,Instant Family,491418,11/21/2018
8,Widows,401469,11/21/2018
9,Green Book,490132,11/21/2018
10,A Star is Born,332562,11/21/2018
1,Ralph Breaks the Internet,404368,11/22/2018
2,Creed II,480530,11/22/2018
3,Fantastic Beasts: The Crimes of Grindelwald,338952,11/22/2018
4,The Grinch,360920,11/22/2018
5,Bohemian Rhapsody,424694,11/22/2018
6,Instant Family,491418,11/22/2018
7,Robin Hood,375588,11/22/2018
8,Widows,401469,11/22/2018
9,Green Book,490132,11/22/2018
10,A Star is Born,332562,11/22/2018
1,Ralph Breaks the Internet,404368,11/23/2018
2,Creed II,480530,11/23/2018
3,Fantastic Beasts: The Crimes of Grindelwald,338952,11/23/2018
4,The Grinch,360920,11/23/2018
5,Bohemian Rhapsody,424694,11/23/2018
6,Instant Family,491418,11/23/2018
7,Robin Hood,375588,11/23/2018
8,Widows,401469,11/23/2018
9,Green Book,490132,11/23/2018
10,A Star is Born,332562,11/23/2018
1,Ralph Breaks the Internet,404368,11/24/2018
2,Creed II,480530,11/24/2018
3,The Grinch,360920,11/24/2018
4,Fantastic Beasts: The Crimes of Grindelwald,338952,11/24/2018
5,Bohemian Rhapsody,424694,11/24/2018
6,Instant Family,491418,11/24/2018
7,Robin Hood,375588,11/24/2018
8,Widows,401469,11/24/2018
9,Green Book,490132,11/24/2018
10,A Star is Born,332562,11/24/2018
1,Ralph Breaks the Internet,404368,11/25/2018
2,Creed II,480530,11/25/2018
3,The Grinch,360920,11/25/2018
4,Fantastic Beasts: The Crimes of Grindelwald,338952,11/25/2018
5,Bohemian Rhapsody,424694,11/25/2018
6,Instant Family,491418,11/25/2018
7,Robin Hood,375588,11/25/2018
8,Widows,401469,11/25/2018
9,Green Book,490132,11/25/2018
10,A Star is Born,332562,11/25/2018
1,Ralph Breaks the Internet,404368,11/26/2018
2,Creed II,480530,11/26/2018
3,Fantastic Beasts: The Crimes of Grindelwald,338952,11/26/2018
4,The Grinch,360920,11/26/2018
5,Bohemian Rhapsody,424694,11/26/2018
6,Instant Family,491418,11/26/2018
7,Robin Hood,375588,11/26/2018
8,Widows,401469,11/26/2018
9,Green Book,490132,11/26/2018
10,A Star is Born,332562,11/26/2018
1,Ralph Breaks the Internet,404368,11/27/2018
2,Creed II,480530,11/27/2018
3,Fantastic Beasts: The Crimes of Grindelwald,338952,11/27/2018
4,The Grinch,360920,11/27/2018
5,Bohemian Rhapsody,424694,11/27/2018
6,Instant Family,491418,11/27/2018
7,Widows,401469,11/27/2018
8,Robin Hood,375588,11/27/2018
9,Green Book,490132,11/27/2018
10,A Star is Born,332562,11/27/2018
1,Creed II,480530,11/28/2018
2,Ralph Breaks the Internet,404368,11/28/2018
3,Fantastic Beasts: The Crimes of Grindelwald,338952,11/28/2018
4,The Grinch,360920,11/28/2018
5,Bohemian Rhapsody,424694,11/28/2018
6,Instant Family,491418,11/28/2018
7,Widows,401469,11/28/2018
8,Green Book,490132,11/28/2018
9,Robin Hood,375588,11/28/2018
10,A Star is Born,332562,11/28/2018
1,Ralph Breaks the Internet,404368,11/29/2018
2,Creed II,480530,11/29/2018
3,Fantastic Beasts: The Crimes of Grindelwald,338952,11/29/2018
4,The Grinch,360920,11/29/2018
5,Bohemian Rhapsody,424694,11/29/2018
6,Instant Family,491418,11/29/2018
7,Robin Hood,375588,11/29/2018
8,Widows,401469,11/29/2018
9,Green Book,490132,11/29/2018
10,Mirai,163586,11/29/2018
1,Ralph Breaks the Internet,404368,11/30/2018
2,Creed II,480530,11/30/2018
3,The Grinch,360920,11/30/2018
4,Fantastic Beasts: The Crimes of Grindelwald,338952,11/30/2018
5,The Possession of Hannah Grace,434555,11/30/2018
6,Bohemian Rhapsody,424694,11/30/2018
7,Instant Family,491418,11/30/2018
8,Robin Hood,375588,11/30/2018
9,Widows,401469,11/30/2018
10,Green Book,490132,11/30/2018
1,Solo: A Star Wars Story,348350,5/31/2018
2,Deadpool 2,383498,5/31/2018
3,Book Club,502682,5/31/2018
4,Avengers: Infinity War,299536,5/31/2018
5,Life of the Party ,399796,5/31/2018
6,Breaking In,497814,5/31/2018
7,Show Dogs,425148,5/31/2018
8,Andy Irons: Kissed by God,522538,5/31/2018
9,A Quiet Place,447332,5/31/2018
10,Overboard,454619,5/31/2018
1,Solo: A Star Wars Story,348350,6/1/2018
2,Deadpool 2,383498,6/1/2018
3,Adrift,429300,6/1/2018
4,Avengers: Infinity War,299536,6/1/2018
5,Book Club,502682,6/1/2018
6,Upgrade,500664,6/1/2018
7,Life of the Party ,399796,6/1/2018
8,Action Point,454283,6/1/2018
9,Breaking In,497814,6/1/2018
10,Overboard,454619,6/1/2018
1,Solo: A Star Wars Story,348350,5/30/2018
2,Deadpool 2,383498,5/30/2018
3,Book Club,502682,5/30/2018
4,Avengers: Infinity War,299536,5/30/2018
5,Life of the Party ,399796,5/30/2018
6,Breaking In,497814,5/30/2018
7,Show Dogs,425148,5/30/2018
8,A Quiet Place,447332,5/30/2018
9,Overboard,454619,5/30/2018
10,RBG,493099,5/30/2018
1,Fantastic Beasts: The Crimes of Grindelwald,338952,2018-11-18
2,The Grinch,360920,2018-11-18
3,Bohemian Rhapsody,424694,2018-11-18
4,Instant Family,491418,2018-11-18
5,Widows,401469,2018-11-18
6,The Nutcracker and the Four Realms,426543,2018-11-18
7,A Star is Born,332562,2018-11-18
8,Overlord,438799,2018-11-18
9,Burn the Stage: The Movie,553512,2018-11-18
10,The Girl in the Spiders Web,446807,2018-11-18
